"","Year","Plot","Subplot","Treatment","Functional.group","Mass.g.m.2."
"2283",2011,32,"na","Control","O",0
"2284",2011,32,"na","Control","W",0
"2285",2011,32,"na","Control","G",0
"2286",2011,32,"na","Control","moss_lichen",0
"2287",2011,32,"na","Control","moss",0
"2288",2011,32,"na","Control","lichen",0
"2289",2011,33,"na","Fenced","Unknown",0
"2290",2011,33,"na","Fenced","C3",7.85
"2291",2011,33,"na","Fenced","F",1.25
"2292",2011,33,"na","Fenced","L",0
"2293",2011,33,"na","Fenced","S",0.2
"2294",2011,33,"na","Fenced","NA",34.9
"2295",2011,33,"na","Fenced","C4",32.75
"2296",2011,33,"na","Fenced","O",0
"2297",2011,33,"na","Fenced","W",0
"2298",2011,33,"na","Fenced","G",0
"2299",2011,33,"na","Fenced","moss_lichen",0
"2300",2011,33,"na","Fenced","moss",0
"2301",2011,33,"na","Fenced","lichen",0
"2302",2011,34,"na","AllPesticides","Unknown",0
"2303",2011,34,"na","AllPesticides","C3",110.95
"2304",2011,34,"na","AllPesticides","F",3.55
"2305",2011,34,"na","AllPesticides","L",245.3
"2306",2011,34,"na","AllPesticides","S",4.35
"2307",2011,34,"na","AllPesticides","NA",149.45
"2308",2011,34,"na","AllPesticides","C4",263.25
"2309",2011,34,"na","AllPesticides","O",0
"2310",2011,34,"na","AllPesticides","W",0
"2311",2011,34,"na","AllPesticides","G",0
"2312",2011,34,"na","AllPesticides","moss_lichen",0
"2313",2011,34,"na","AllPesticides","moss",0
"2314",2011,34,"na","AllPesticides","lichen",0
"2315",2011,35,"na","Insecticide","Unknown",0
"2316",2011,35,"na","Insecticide","C3",58.95
"2317",2011,35,"na","Insecticide","F",54.55
"2318",2011,35,"na","Insecticide","L",72.3
"2319",2011,35,"na","Insecticide","S",2.85
"2320",2011,35,"na","Insecticide","NA",101.35
"2321",2011,35,"na","Insecticide","C4",392.4
"2322",2011,35,"na","Insecticide","O",0
"2323",2011,35,"na","Insecticide","W",0
"2324",2011,35,"na","Insecticide","G",0
"2325",2011,35,"na","Insecticide","moss_lichen",0
"2326",2011,35,"na","Insecticide","moss",0
"2327",2011,35,"na","Insecticide","lichen",0
"2328",2011,36,"na","FoliarFungicide","Unknown",0
"2329",2011,36,"na","FoliarFungicide","C3",51.3
"2330",2011,36,"na","FoliarFungicide","F",0.5
"2331",2011,36,"na","FoliarFungicide","L",120.9
"2332",2011,36,"na","FoliarFungicide","S",0.65
"2333",2011,36,"na","FoliarFungicide","NA",41.5
"2334",2011,36,"na","FoliarFungicide","C4",102.3
"2335",2011,36,"na","FoliarFungicide","O",0
"2336",2011,36,"na","FoliarFungicide","W",0
"2337",2011,36,"na","FoliarFungicide","G",0
"2338",2011,36,"na","FoliarFungicide","moss_lichen",0
"2339",2011,36,"na","FoliarFungicide","moss",0
"2340",2011,36,"na","FoliarFungicide","lichen",0
"2341",2011,37,"na","Control","Unknown",0
"2342",2011,37,"na","Control","C3",17
"2343",2011,37,"na","Control","F",1.25
"2344",2011,37,"na","Control","L",23.3
"2345",2011,37,"na","Control","S",0.55
"2346",2011,37,"na","Control","NA",65.2
"2347",2011,37,"na","Control","C4",112.1
"2348",2011,37,"na","Control","O",0
"2349",2011,37,"na","Control","W",0
"2350",2011,37,"na","Control","G",0
"2351",2011,37,"na","Control","moss_lichen",0
"2352",2011,37,"na","Control","moss",0
"2353",2011,37,"na","Control","lichen",0
"2354",2011,38,"na","Fenced","Unknown",0
"2355",2011,38,"na","Fenced","C3",15.15
"2356",2011,38,"na","Fenced","F",27.85
"2357",2011,38,"na","Fenced","L",151.9
"2358",2011,38,"na","Fenced","S",1.7
"2359",2011,38,"na","Fenced","NA",0
"2360",2011,38,"na","Fenced","C4",232.15
"2361",2011,38,"na","Fenced","O",0
"2362",2011,38,"na","Fenced","W",0.05
"2363",2011,38,"na","Fenced","G",0
"2364",2011,38,"na","Fenced","moss_lichen",0
"2365",2011,38,"na","Fenced","moss",0
"2366",2011,38,"na","Fenced","lichen",0
"2367",2011,39,"na","FoliarFungicide","Unknown",0
"2368",2011,39,"na","FoliarFungicide","C3",30.4
"2369",2011,39,"na","FoliarFungicide","F",1.45
"2370",2011,39,"na","FoliarFungicide","L",246.35
"2371",2011,39,"na","FoliarFungicide","S",0.75
"2372",2011,39,"na","FoliarFungicide","NA",9.15
"2373",2011,39,"na","FoliarFungicide","C4",120.85
"2374",2011,39,"na","FoliarFungicide","O",0
"2375",2011,39,"na","FoliarFungicide","W",0
