"","Year","Plot","Treatment","Functional.group","Mass.g.m.2."
"4312",2011,38,"SoilDrenchFungicide","moss",0
"4313",2011,39,"Insecticide","C3",39.7
"4314",2011,39,"Insecticide","F",52.4
"4315",2011,39,"Insecticide","L",255
"4316",2011,39,"Insecticide","C4",329.7
"4317",2011,39,"Insecticide","W",0
"4318",2011,39,"Insecticide","moss_lichen",0
"4319",2011,39,"Insecticide","moss",0
"4320",2011,40,"FoliarFungicide","C3",72.5
"4321",2011,40,"FoliarFungicide","F",308
"4322",2011,40,"FoliarFungicide","L",409.4
"4323",2011,40,"FoliarFungicide","C4",124.9
"4324",2011,40,"FoliarFungicide","W",0
"4325",2011,40,"FoliarFungicide","moss_lichen",0
"4326",2011,40,"FoliarFungicide","moss",0
"4327",2011,41,"Insecticide","C3",0
"4328",2011,41,"Insecticide","F",0
"4329",2011,41,"Insecticide","L",0
"4330",2011,41,"Insecticide","C4",28.1
"4331",2011,41,"Insecticide","W",0
"4332",2011,41,"Insecticide","moss_lichen",0
"4333",2011,41,"Insecticide","moss",0
"4334",2011,42,"AllPesticides","C3",0
"4335",2011,42,"AllPesticides","F",0
"4336",2011,42,"AllPesticides","L",0
"4337",2011,42,"AllPesticides","C4",33.6
"4338",2011,42,"AllPesticides","W",0
"4339",2011,42,"AllPesticides","moss_lichen",0
"4340",2011,42,"AllPesticides","moss",0
"4341",2011,43,"FoliarFungicide","C3",0
"4342",2011,43,"FoliarFungicide","F",0
"4343",2011,43,"FoliarFungicide","L",0
"4344",2011,43,"FoliarFungicide","C4",51.6
"4345",2011,43,"FoliarFungicide","W",0
"4346",2011,43,"FoliarFungicide","moss_lichen",0
"4347",2011,43,"FoliarFungicide","moss",0
"4348",2011,44,"Control","C3",0
"4349",2011,44,"Control","F",0
"4350",2011,44,"Control","L",0
"4351",2011,44,"Control","C4",55.3
"4352",2011,44,"Control","W",0
"4353",2011,44,"Control","moss_lichen",0
"4354",2011,44,"Control","moss",0
"4355",2011,45,"SoilDrenchFungicide","C3",0
"4356",2011,45,"SoilDrenchFungicide","F",0
"4357",2011,45,"SoilDrenchFungicide","L",0
"4358",2011,45,"SoilDrenchFungicide","C4",56
"4359",2011,45,"SoilDrenchFungicide","W",0
"4360",2011,45,"SoilDrenchFungicide","moss_lichen",0
"4361",2011,45,"SoilDrenchFungicide","moss",0
"4362",2011,46,"SoilDrenchFungicide","C3",0
"4363",2011,46,"SoilDrenchFungicide","F",0
"4364",2011,46,"SoilDrenchFungicide","L",174.6
"4365",2011,46,"SoilDrenchFungicide","C4",141.3
"4366",2011,46,"SoilDrenchFungicide","W",0
"4367",2011,46,"SoilDrenchFungicide","moss_lichen",0
"4368",2011,46,"SoilDrenchFungicide","moss",0
"4369",2011,47,"Control","C3",0
"4370",2011,47,"Control","F",0
"4371",2011,47,"Control","L",18.5
"4372",2011,47,"Control","C4",107.8
"4373",2011,47,"Control","W",0
"4374",2011,47,"Control","moss_lichen",0
"4375",2011,47,"Control","moss",0
"4376",2011,48,"Insecticide","C3",0
"4377",2011,48,"Insecticide","F",0
"4378",2011,48,"Insecticide","L",103.3
"4379",2011,48,"Insecticide","C4",307.4
"4380",2011,48,"Insecticide","W",0
"4381",2011,48,"Insecticide","moss_lichen",0
"4382",2011,48,"Insecticide","moss",0
"4383",2011,49,"FoliarFungicide","C3",0
"4384",2011,49,"FoliarFungicide","F",0
"4385",2011,49,"FoliarFungicide","L",308.3
"4386",2011,49,"FoliarFungicide","C4",109
"4387",2011,49,"FoliarFungicide","W",0
"4388",2011,49,"FoliarFungicide","moss_lichen",0
"4389",2011,49,"FoliarFungicide","moss",0
"4390",2011,50,"AllPesticides","C3",0
"4391",2011,50,"AllPesticides","F",0
"4392",2011,50,"AllPesticides","L",245.7
"4393",2011,50,"AllPesticides","C4",87.2
"4394",2011,50,"AllPesticides","W",0
"4395",2011,50,"AllPesticides","moss_lichen",0
"4396",2011,50,"AllPesticides","moss",0
"4397",2011,51,"Control","C3",0
"4398",2011,51,"Control","F",0
"4399",2011,51,"Control","L",195.3
"4400",2011,51,"Control","C4",0
"4401",2011,51,"Control","W",0
"4402",2011,51,"Control","moss_lichen",0
"4403",2011,51,"Control","moss",0
"4404",2011,52,"SoilDrenchFungicide","C3",0
"4405",2011,52,"SoilDrenchFungicide","F",0
"4406",2011,52,"SoilDrenchFungicide","L",488.5
"4407",2011,52,"SoilDrenchFungicide","C4",0
"4408",2011,52,"SoilDrenchFungicide","W",0
"4409",2011,52,"SoilDrenchFungicide","moss_lichen",0
"4410",2011,52,"SoilDrenchFungicide","moss",0
"4411",2011,53,"FoliarFungicide","C3",0
"4412",2011,53,"FoliarFungicide","F",0
"4413",2011,53,"FoliarFungicide","L",746.7
"4414",2011,53,"FoliarFungicide","C4",0
"4415",2011,53,"FoliarFungicide","W",0
"4416",2011,53,"FoliarFungicide","moss_lichen",0
"4417",2011,53,"FoliarFungicide","moss",0
"4418",2011,54,"Insecticide","C3",0
"4419",2011,54,"Insecticide","F",0
"4420",2011,54,"Insecticide","L",188.4
"4421",2011,54,"Insecticide","C4",0
"4422",2011,54,"Insecticide","W",0
"4423",2011,54,"Insecticide","moss_lichen",0
"4424",2011,54,"Insecticide","moss",0
"4425",2011,55,"AllPesticides","C3",0
"4426",2011,55,"AllPesticides","F",0
"4427",2011,55,"AllPesticides","L",318.1
"4428",2011,55,"AllPesticides","C4",0
"4429",2011,55,"AllPesticides","W",0
"4430",2011,55,"AllPesticides","moss_lichen",0
"4431",2011,55,"AllPesticides","moss",0
"4432",2011,56,"FoliarFungicide","C3",0
"4433",2011,56,"FoliarFungicide","F",175.3
"4434",2011,56,"FoliarFungicide","L",0
"4435",2011,56,"FoliarFungicide","C4",0
"4436",2011,56,"FoliarFungicide","W",0
"4437",2011,56,"FoliarFungicide","moss_lichen",0
"4438",2011,56,"FoliarFungicide","moss",0
"4439",2011,57,"Insecticide","C3",54
"4440",2011,57,"Insecticide","F",208.7
"4441",2011,57,"Insecticide","L",0
"4442",2011,57,"Insecticide","C4",0
"4443",2011,57,"Insecticide","W",0
"4444",2011,57,"Insecticide","moss_lichen",0
"4445",2011,57,"Insecticide","moss",0
"4446",2011,58,"SoilDrenchFungicide","C3",4.2
"4447",2011,58,"SoilDrenchFungicide","F",253
"4448",2011,58,"SoilDrenchFungicide","L",0
"4449",2011,58,"SoilDrenchFungicide","C4",0
"4450",2011,58,"SoilDrenchFungicide","W",0
"4451",2011,58,"SoilDrenchFungicide","moss_lichen",0
"4452",2011,58,"SoilDrenchFungicide","moss",0
"4453",2011,59,"Control","C3",4.5
"4454",2011,59,"Control","F",123.9
"4455",2011,59,"Control","L",0
"4456",2011,59,"Control","C4",0
"4457",2011,59,"Control","W",0
"4458",2011,59,"Control","moss_lichen",0
"4459",2011,59,"Control","moss",0
"4460",2011,60,"AllPesticides","C3",52.6
"4461",2011,60,"AllPesticides","F",308.6
"4462",2011,60,"AllPesticides","L",0
"4463",2011,60,"AllPesticides","C4",0
"4464",2011,60,"AllPesticides","W",0
"4465",2011,60,"AllPesticides","moss_lichen",0
"4466",2011,60,"AllPesticides","moss",0
"4467",2011,61,"Insecticide","C3",0
"4468",2011,61,"Insecticide","F",8.7
"4469",2011,61,"Insecticide","L",0
"4470",2011,61,"Insecticide","C4",0
"4471",2011,61,"Insecticide","W",0
"4472",2011,61,"Insecticide","moss_lichen",0
"4473",2011,61,"Insecticide","moss",0
"4474",2011,62,"FoliarFungicide","C3",0
"4475",2011,62,"FoliarFungicide","F",105.2
"4476",2011,62,"FoliarFungicide","L",0
"4477",2011,62,"FoliarFungicide","C4",0
"4478",2011,62,"FoliarFungicide","W",0
"4479",2011,62,"FoliarFungicide","moss_lichen",0
"4480",2011,62,"FoliarFungicide","moss",0
"4481",2011,63,"SoilDrenchFungicide","C3",0
"4482",2011,63,"SoilDrenchFungicide","F",238.8
"4483",2011,63,"SoilDrenchFungicide","L",0
"4484",2011,63,"SoilDrenchFungicide","C4",0
"4485",2011,63,"SoilDrenchFungicide","W",0
"4486",2011,63,"SoilDrenchFungicide","moss_lichen",0
"4487",2011,63,"SoilDrenchFungicide","moss",0
"4488",2011,64,"Control","C3",0
"4489",2011,64,"Control","F",172.2
"4490",2011,64,"Control","L",0
"4491",2011,64,"Control","C4",0
"4492",2011,64,"Control","W",0
"4493",2011,64,"Control","moss_lichen",0
"4494",2011,64,"Control","moss",0
"4495",2011,65,"AllPesticides","C3",0
"4496",2011,65,"AllPesticides","F",192.2
"4497",2011,65,"AllPesticides","L",0
"4498",2011,65,"AllPesticides","C4",0
"4499",2011,65,"AllPesticides","W",0
"4500",2011,65,"AllPesticides","moss_lichen",0
"4501",2011,65,"AllPesticides","moss",0
"4502",2011,66,"SoilDrenchFungicide","C3",1.6
"4503",2011,66,"SoilDrenchFungicide","F",178.8
"4504",2011,66,"SoilDrenchFungicide","L",0
"4505",2011,66,"SoilDrenchFungicide","C4",22.2
"4506",2011,66,"SoilDrenchFungicide","W",0
"4507",2011,66,"SoilDrenchFungicide","moss_lichen",0
"4508",2011,66,"SoilDrenchFungicide","moss",0
"4509",2011,67,"AllPesticides","C3",0.2
"4510",2011,67,"AllPesticides","F",228.2
"4511",2011,67,"AllPesticides","L",0
"4512",2011,67,"AllPesticides","C4",134.1
"4513",2011,67,"AllPesticides","W",0
"4514",2011,67,"AllPesticides","moss_lichen",0
"4515",2011,67,"AllPesticides","moss",0
"4516",2011,68,"Insecticide","C3",5.9
"4517",2011,68,"Insecticide","F",173
"4518",2011,68,"Insecticide","L",0
"4519",2011,68,"Insecticide","C4",35.2
"4520",2011,68,"Insecticide","W",0
"4521",2011,68,"Insecticide","moss_lichen",0
"4522",2011,68,"Insecticide","moss",0
"4523",2011,69,"Control","C3",0.8
"4524",2011,69,"Control","F",41.2
"4525",2011,69,"Control","L",0
"4526",2011,69,"Control","C4",35.8
"4527",2011,69,"Control","W",0
"4528",2011,69,"Control","moss_lichen",0
"4529",2011,69,"Control","moss",0
"4530",2011,70,"FoliarFungicide","C3",0
"4531",2011,70,"FoliarFungicide","F",298
"4532",2011,70,"FoliarFungicide","L",0
"4533",2011,70,"FoliarFungicide","C4",6.3
"4534",2011,70,"FoliarFungicide","W",0
"4535",2011,70,"FoliarFungicide","moss_lichen",0
"4536",2011,70,"FoliarFungicide","moss",0
"4537",2011,71,"SoilDrenchFungicide","C3",0
"4538",2011,71,"SoilDrenchFungicide","F",0
"4539",2011,71,"SoilDrenchFungicide","L",227.2
"4540",2011,71,"SoilDrenchFungicide","C4",128.1
"4541",2011,71,"SoilDrenchFungicide","W",0
"4542",2011,71,"SoilDrenchFungicide","moss_lichen",0
"4543",2011,71,"SoilDrenchFungicide","moss",0
"4544",2011,72,"FoliarFungicide","C3",0
"4545",2011,72,"FoliarFungicide","F",0
"4546",2011,72,"FoliarFungicide","L",412.3
"4547",2011,72,"FoliarFungicide","C4",207.9
"4548",2011,72,"FoliarFungicide","W",0
"4549",2011,72,"FoliarFungicide","moss_lichen",0
"4550",2011,72,"FoliarFungicide","moss",0
"4551",2011,73,"AllPesticides","C3",0
"4552",2011,73,"AllPesticides","F",0
"4553",2011,73,"AllPesticides","L",421.1
"4554",2011,73,"AllPesticides","C4",444.8
"4555",2011,73,"AllPesticides","W",0
"4556",2011,73,"AllPesticides","moss_lichen",0
"4557",2011,73,"AllPesticides","moss",0
"4558",2011,74,"Insecticide","C3",0
"4559",2011,74,"Insecticide","F",0
"4560",2011,74,"Insecticide","L",163.2
"4561",2011,74,"Insecticide","C4",323.5
"4562",2011,74,"Insecticide","W",0
"4563",2011,74,"Insecticide","moss_lichen",0
"4564",2011,74,"Insecticide","moss",0
"4565",2011,75,"Control","C3",0
"4566",2011,75,"Control","F",0
"4567",2011,75,"Control","L",167
"4568",2011,75,"Control","C4",271.8
"4569",2011,75,"Control","W",0
"4570",2011,75,"Control","moss_lichen",0
"4571",2011,75,"Control","moss",0
"4572",2011,76,"FoliarFungicide","C3",67.8
"4573",2011,76,"FoliarFungicide","F",288.7
"4574",2011,76,"FoliarFungicide","L",186.9
"4575",2011,76,"FoliarFungicide","C4",279.7
"4576",2011,76,"FoliarFungicide","W",0
"4577",2011,76,"FoliarFungicide","moss_lichen",0
"4578",2011,76,"FoliarFungicide","moss",0
"4579",2011,77,"Insecticide","C3",71.2
"4580",2011,77,"Insecticide","F",265
"4581",2011,77,"Insecticide","L",143.3
"4582",2011,77,"Insecticide","C4",333.6
"4583",2011,77,"Insecticide","W",0
"4584",2011,77,"Insecticide","moss_lichen",0
"4585",2011,77,"Insecticide","moss",0
"4586",2011,78,"Control","C3",103.7
"4587",2011,78,"Control","F",3.1
"4588",2011,78,"Control","L",82.9
"4589",2011,78,"Control","C4",657.9
"4590",2011,78,"Control","W",0
"4591",2011,78,"Control","moss_lichen",0
"4592",2011,78,"Control","moss",0
"4593",2011,79,"AllPesticides","C3",101.7
"4594",2011,79,"AllPesticides","F",114.8
"4595",2011,79,"AllPesticides","L",217
"4596",2011,79,"AllPesticides","C4",486.3
"4597",2011,79,"AllPesticides","W",0
"4598",2011,79,"AllPesticides","moss_lichen",0
"4599",2011,79,"AllPesticides","moss",0
"4600",2011,80,"SoilDrenchFungicide","C3",28.7
"4601",2011,80,"SoilDrenchFungicide","F",81.3
"4602",2011,80,"SoilDrenchFungicide","L",111.7
"4603",2011,80,"SoilDrenchFungicide","C4",435.6
"4604",2011,80,"SoilDrenchFungicide","W",0
"4605",2011,80,"SoilDrenchFungicide","moss_lichen",0
"4606",2011,80,"SoilDrenchFungicide","moss",0
"4607",2011,81,"Insecticide","C3",112.4
"4608",2011,81,"Insecticide","F",0
"4609",2011,81,"Insecticide","L",446.8
"4610",2011,81,"Insecticide","C4",203.3
"4611",2011,81,"Insecticide","W",0
"4612",2011,81,"Insecticide","moss_lichen",0
"4613",2011,81,"Insecticide","moss",0
"4614",2011,82,"Control","C3",106
"4615",2011,82,"Control","F",0
"4616",2011,82,"Control","L",298.4
"4617",2011,82,"Control","C4",79.7
"4618",2011,82,"Control","W",0
"4619",2011,82,"Control","moss_lichen",0
"4620",2011,82,"Control","moss",0
"4621",2011,83,"SoilDrenchFungicide","C3",55.5
"4622",2011,83,"SoilDrenchFungicide","F",0.2
"4623",2011,83,"SoilDrenchFungicide","L",146.6
"4624",2011,83,"SoilDrenchFungicide","C4",140
"4625",2011,83,"SoilDrenchFungicide","W",0
"4626",2011,83,"SoilDrenchFungicide","moss_lichen",0
"4627",2011,83,"SoilDrenchFungicide","moss",0
"4628",2011,84,"AllPesticides","C3",93
"4629",2011,84,"AllPesticides","F",0
"4630",2011,84,"AllPesticides","L",437.1
"4631",2011,84,"AllPesticides","C4",358.9
"4632",2011,84,"AllPesticides","W",0
"4633",2011,84,"AllPesticides","moss_lichen",0
"4634",2011,84,"AllPesticides","moss",0
"4635",2011,85,"FoliarFungicide","C3",146.7
"4636",2011,85,"FoliarFungicide","F",0
"4637",2011,85,"FoliarFungicide","L",242.2
"4638",2011,85,"FoliarFungicide","C4",250.5
"4639",2011,85,"FoliarFungicide","W",0
"4640",2011,85,"FoliarFungicide","moss_lichen",0
"4641",2011,85,"FoliarFungicide","moss",0
"4642",2011,86,"Insecticide","C3",10.8
"4643",2011,86,"Insecticide","F",138.5
"4644",2011,86,"Insecticide","L",0
"4645",2011,86,"Insecticide","C4",0
"4646",2011,86,"Insecticide","W",0
"4647",2011,86,"Insecticide","moss_lichen",0
"4648",2011,86,"Insecticide","moss",0
"4649",2011,87,"Control","C3",12.8
"4650",2011,87,"Control","F",60.6
"4651",2011,87,"Control","L",0
"4652",2011,87,"Control","C4",0
"4653",2011,87,"Control","W",0
"4654",2011,87,"Control","moss_lichen",0
"4655",2011,87,"Control","moss",0
"4656",2011,88,"FoliarFungicide","C3",25.7
"4657",2011,88,"FoliarFungicide","F",272.6
"4658",2011,88,"FoliarFungicide","L",0
"4659",2011,88,"FoliarFungicide","C4",0
"4660",2011,88,"FoliarFungicide","W",0
"4661",2011,88,"FoliarFungicide","moss_lichen",0
"4662",2011,88,"FoliarFungicide","moss",0
"4663",2011,89,"SoilDrenchFungicide","C3",3.4
"4664",2011,89,"SoilDrenchFungicide","F",223.6
"4665",2011,89,"SoilDrenchFungicide","L",0
"4666",2011,89,"SoilDrenchFungicide","C4",0
"4667",2011,89,"SoilDrenchFungicide","W",0
"4668",2011,89,"SoilDrenchFungicide","moss_lichen",0
"4669",2011,89,"SoilDrenchFungicide","moss",0
"4670",2011,90,"AllPesticides","C3",8.5
"4671",2011,90,"AllPesticides","F",67.7
"4672",2011,90,"AllPesticides","L",0
"4673",2011,90,"AllPesticides","C4",0
"4674",2011,90,"AllPesticides","W",0
"4675",2011,90,"AllPesticides","moss_lichen",0
"4676",2011,90,"AllPesticides","moss",0
"4677",2011,91,"Insecticide","C3",0
"4678",2011,91,"Insecticide","F",0
"4679",2011,91,"Insecticide","L",97.5
"4680",2011,91,"Insecticide","C4",128.2
"4681",2011,91,"Insecticide","W",0
"4682",2011,91,"Insecticide","moss_lichen",0
"4683",2011,91,"Insecticide","moss",0
"4684",2011,92,"SoilDrenchFungicide","C3",0
"4685",2011,92,"SoilDrenchFungicide","F",0
"4686",2011,92,"SoilDrenchFungicide","L",86.1
"4687",2011,92,"SoilDrenchFungicide","C4",277.2
"4688",2011,92,"SoilDrenchFungicide","W",0
"4689",2011,92,"SoilDrenchFungicide","moss_lichen",0
"4690",2011,92,"SoilDrenchFungicide","moss",0
"4691",2011,93,"Control","C3",8.9
"4692",2011,93,"Control","F",0
"4693",2011,93,"Control","L",34.5
"4694",2011,93,"Control","C4",130.9
"4695",2011,93,"Control","W",0
"4696",2011,93,"Control","moss_lichen",0
"4697",2011,93,"Control","moss",0
"4698",2011,94,"FoliarFungicide","C3",10.2
"4699",2011,94,"FoliarFungicide","F",0
"4700",2011,94,"FoliarFungicide","L",192.1
"4701",2011,94,"FoliarFungicide","C4",45.8
"4702",2011,94,"FoliarFungicide","W",0
"4703",2011,94,"FoliarFungicide","moss_lichen",0
"4704",2011,94,"FoliarFungicide","moss",0
"4705",2011,95,"AllPesticides","C3",0.2
"4706",2011,95,"AllPesticides","F",0
"4707",2011,95,"AllPesticides","L",88.5
"4708",2011,95,"AllPesticides","C4",213.6
"4709",2011,95,"AllPesticides","W",0
"4710",2011,95,"AllPesticides","moss_lichen",0
"4711",2011,95,"AllPesticides","moss",0
"4712",2011,96,"AllPesticides","C3",0
"4713",2011,96,"AllPesticides","F",0
"4714",2011,96,"AllPesticides","L",0
"4715",2011,96,"AllPesticides","C4",37.3
"4716",2011,96,"AllPesticides","W",0
"4717",2011,96,"AllPesticides","moss_lichen",0
"4718",2011,96,"AllPesticides","moss",0
"4719",2011,97,"Insecticide","C3",0
"4720",2011,97,"Insecticide","F",0
"4721",2011,97,"Insecticide","L",0
"4722",2011,97,"Insecticide","C4",29.6
"4723",2011,97,"Insecticide","W",0
"4724",2011,97,"Insecticide","moss_lichen",0
"4725",2011,97,"Insecticide","moss",0
"4726",2011,98,"Control","C3",0
"4727",2011,98,"Control","F",0
"4728",2011,98,"Control","L",0
"4729",2011,98,"Control","C4",91.6
"4730",2011,98,"Control","W",0
"4731",2011,98,"Control","moss_lichen",0
"4732",2011,98,"Control","moss",0
"4733",2011,99,"FoliarFungicide","C3",0
"4734",2011,99,"FoliarFungicide","F",0
"4735",2011,99,"FoliarFungicide","L",0
"4736",2011,99,"FoliarFungicide","C4",114.8
"4737",2011,99,"FoliarFungicide","W",0
"4738",2011,99,"FoliarFungicide","moss_lichen",0
"4739",2011,99,"FoliarFungicide","moss",0
"4740",2011,100,"SoilDrenchFungicide","C3",0
"4741",2011,100,"SoilDrenchFungicide","F",0
"4742",2011,100,"SoilDrenchFungicide","L",0
"4743",2011,100,"SoilDrenchFungicide","C4",26.6
"4744",2011,100,"SoilDrenchFungicide","W",0
"4745",2011,100,"SoilDrenchFungicide","moss_lichen",0
"4746",2011,100,"SoilDrenchFungicide","moss",0
"4747",2011,101,"SoilDrenchFungicide","C3",43.5
"4748",2011,101,"SoilDrenchFungicide","F",57.4
"4749",2011,101,"SoilDrenchFungicide","L",168.7
"4750",2011,101,"SoilDrenchFungicide","C4",0
"4751",2011,101,"SoilDrenchFungicide","W",0
"4752",2011,101,"SoilDrenchFungicide","moss_lichen",0
"4753",2011,101,"SoilDrenchFungicide","moss",0
"4754",2011,102,"AllPesticides","C3",28.7
"4755",2011,102,"AllPesticides","F",19.8
"4756",2011,102,"AllPesticides","L",308.1
"4757",2011,102,"AllPesticides","C4",0
"4758",2011,102,"AllPesticides","W",0
"4759",2011,102,"AllPesticides","moss_lichen",0
"4760",2011,102,"AllPesticides","moss",0
"4761",2011,103,"FoliarFungicide","C3",56.6
"4762",2011,103,"FoliarFungicide","F",303.3
"4763",2011,103,"FoliarFungicide","L",352.8
"4764",2011,103,"FoliarFungicide","C4",0
"4765",2011,103,"FoliarFungicide","W",0
"4766",2011,103,"FoliarFungicide","moss_lichen",0
"4767",2011,103,"FoliarFungicide","moss",0
"4768",2011,104,"Control","C3",27.2
"4769",2011,104,"Control","F",37.1
"4770",2011,104,"Control","L",37.9
"4771",2011,104,"Control","C4",0
"4772",2011,104,"Control","W",0
"4773",2011,104,"Control","moss_lichen",0
"4774",2011,104,"Control","moss",0
"4775",2011,105,"Insecticide","C3",20
"4776",2011,105,"Insecticide","F",320.8
"4777",2011,105,"Insecticide","L",176.6
"4778",2011,105,"Insecticide","C4",0
"4779",2011,105,"Insecticide","W",0
"4780",2011,105,"Insecticide","moss_lichen",0
"4781",2011,105,"Insecticide","moss",0
"4782",2011,107,"Control","C3",0.1
"4783",2011,107,"Control","F",0
"4784",2011,107,"Control","L",0
"4785",2011,107,"Control","C4",0
"4786",2011,107,"Control","W",0
"4787",2011,107,"Control","moss_lichen",0
"4788",2011,107,"Control","moss",0
"4789",2011,110,"FoliarFungicide","C3",1.9
"4790",2011,110,"FoliarFungicide","F",0
"4791",2011,110,"FoliarFungicide","L",0
"4792",2011,110,"FoliarFungicide","C4",0
"4793",2011,110,"FoliarFungicide","W",0
"4794",2011,110,"FoliarFungicide","moss_lichen",0
"4795",2011,110,"FoliarFungicide","moss",0
"4796",2011,111,"FoliarFungicide","C3",66.1
"4797",2011,111,"FoliarFungicide","F",18.6
"4798",2011,111,"FoliarFungicide","L",383.8
"4799",2011,111,"FoliarFungicide","C4",56.7
"4800",2011,111,"FoliarFungicide","W",0
"4801",2011,111,"FoliarFungicide","moss_lichen",0
"4802",2011,111,"FoliarFungicide","moss",0
"4803",2011,112,"SoilDrenchFungicide","C3",46.8
"4804",2011,112,"SoilDrenchFungicide","F",0
"4805",2011,112,"SoilDrenchFungicide","L",288.9
"4806",2011,112,"SoilDrenchFungicide","C4",34.2
"4807",2011,112,"SoilDrenchFungicide","W",0
"4808",2011,112,"SoilDrenchFungicide","moss_lichen",0
"4809",2011,112,"SoilDrenchFungicide","moss",0
"4810",2011,113,"AllPesticides","C3",89.3
"4811",2011,113,"AllPesticides","F",35.3
"4812",2011,113,"AllPesticides","L",249.7
"4813",2011,113,"AllPesticides","C4",180.2
"4814",2011,113,"AllPesticides","W",0
"4815",2011,113,"AllPesticides","moss_lichen",0
"4816",2011,113,"AllPesticides","moss",0
"4817",2011,114,"Control","C3",20.6
"4818",2011,114,"Control","F",137.9
"4819",2011,114,"Control","L",333.7
