"","Year","Plot","Subplot","Treatment","FertTrt","Species","Mass.g.m.2."
"9109",2021,29,"East","Control","n","Panicum perlongum",1.15
"9110",2021,29,"East","Control","n","Poa pratensis",6.1
"9111",2021,29,"East","Control","n","Sorghastrum nutans",60.5
"9112",2021,29,"West","Control","y","Ambrosia coronopifolia",125.4
"9113",2021,29,"West","Control","y","Cyperus sp.",1.45
"9114",2021,29,"West","Control","y","Koeleria cristata",0.7
"9115",2021,29,"West","Control","y","Lespedeza capitata",0.85
"9116",2021,29,"West","Control","y","Lithospermum caroliniense",61.4
"9117",2021,29,"West","Control","y","Miscellaneous litter",69.05
"9118",2021,29,"West","Control","y","Panicum oligosanthes",0.15
"9119",2021,29,"West","Control","y","Poa pratensis",20.1
"9120",2021,29,"West","Control","y","Sorghastrum nutans",11.95
"9121",2021,30,"East","Insecticide","n","Ambrosia coronopifolia",0.55
"9122",2021,30,"East","Insecticide","n","Carex sp.",7.55
"9123",2021,30,"East","Insecticide","n","Koeleria cristata",1.2
"9124",2021,30,"East","Insecticide","n","Lithospermum caroliniense",7.3
"9125",2021,30,"East","Insecticide","n","Miscellaneous litter",101.3
"9126",2021,30,"East","Insecticide","n","Panicum perlongum",10.4
"9127",2021,30,"East","Insecticide","n","Panicum praecocious",2.35
"9128",2021,30,"East","Insecticide","n","Poa pratensis",2.75
"9129",2021,30,"East","Insecticide","n","Solidago nemoralis",0.75
"9130",2021,30,"East","Insecticide","n","Sorghastrum nutans",55.9
"9131",2021,30,"West","Insecticide","y","Ambrosia coronopifolia",55.15
"9132",2021,30,"West","Insecticide","y","Cyperus sp.",4
"9133",2021,30,"West","Insecticide","y","Koeleria cristata",2.1
"9134",2021,30,"West","Insecticide","y","Lithospermum caroliniense",1.2
"9135",2021,30,"West","Insecticide","y","Miscellaneous litter",227.95
"9136",2021,30,"West","Insecticide","y","Panicum oligosanthes",10.6
"9137",2021,30,"West","Insecticide","y","Poa pratensis",52.25
"9138",2021,30,"West","Insecticide","y","Sorghastrum nutans",93.6
"9139",2021,30,"West","Insecticide","y","Tradescantia occidentalis",2.65
"9140",2021,31,"East","SoilDrenchFungicide","n","Ambrosia coronopifolia",0.65
"9141",2021,31,"East","SoilDrenchFungicide","n","Carex sp.",4.5
"9142",2021,31,"East","SoilDrenchFungicide","n","Koeleria cristata",0.2
"9143",2021,31,"East","SoilDrenchFungicide","n","Liatris aspera",0.5
"9144",2021,31,"East","SoilDrenchFungicide","n","Lithospermum caroliniense",57.15
"9145",2021,31,"East","SoilDrenchFungicide","n","Miscellaneous litter",179.2
"9146",2021,31,"East","SoilDrenchFungicide","n","Poa pratensis",11.25
"9147",2021,31,"East","SoilDrenchFungicide","n","Rosa arkansana",0.55
"9148",2021,31,"East","SoilDrenchFungicide","n","Sorghastrum nutans",55.6
"9149",2021,31,"West","SoilDrenchFungicide","y","Cyperus sp.",8.05
"9150",2021,31,"West","SoilDrenchFungicide","y","Miscellaneous litter",234.25
"9151",2021,31,"West","SoilDrenchFungicide","y","Poa pratensis",81.75
"9152",2021,31,"West","SoilDrenchFungicide","y","Rosa arkansana",121.85
"9153",2021,31,"West","SoilDrenchFungicide","y","Sorghastrum nutans",18.45
"9154",2021,32,"East","Control","n","Ambrosia coronopifolia",11.2
"9155",2021,32,"East","Control","n","Cyperus sp.",2
"9156",2021,32,"East","Control","n","Koeleria cristata",2.3
"9157",2021,32,"East","Control","n","Lespedeza capitata",0.2
"9158",2021,32,"East","Control","n","Miscellaneous litter",25.95
"9159",2021,32,"East","Control","n","Mosses",0.4
"9160",2021,32,"East","Control","n","Sorghastrum nutans",50.85
"9161",2021,32,"West","Control","y","Ambrosia coronopifolia",80.85
"9162",2021,32,"West","Control","y","Cyperus sp.",11.2
"9163",2021,32,"West","Control","y","Koeleria cristata",0.2
"9164",2021,32,"West","Control","y","Miscellaneous litter",122.1
"9165",2021,32,"West","Control","y","Panicum perlongum",3.35
"9166",2021,32,"West","Control","y","Poa pratensis",32.5
"9167",2021,32,"West","Control","y","Rhus glabra",0.9
"9168",2021,32,"West","Control","y","Sorghastrum nutans",55.2
"9169",2021,33,"East","Fenced","n","Ambrosia coronopifolia",9.9
"9170",2021,33,"East","Fenced","n","Cyperus sp.",2.05
"9171",2021,33,"East","Fenced","n","Hieracium longipilum",11.7
"9172",2021,33,"East","Fenced","n","Koeleria cristata",0.55
"9173",2021,33,"East","Fenced","n","Lespedeza capitata",0.05
"9174",2021,33,"East","Fenced","n","Lichens",2.1
"9175",2021,33,"East","Fenced","n","Miscellaneous litter",53.4
"9176",2021,33,"East","Fenced","n","Panicum oligosanthes",1.35
"9177",2021,33,"East","Fenced","n","Poa pratensis",1.8
"9178",2021,33,"East","Fenced","n","Rhus glabra",80.6
"9179",2021,33,"East","Fenced","n","Sorghastrum nutans",45.65
"9180",2021,33,"West","Fenced","y","Ambrosia coronopifolia",113.3
"9181",2021,33,"West","Fenced","y","Cyperus sp.",4.85
"9182",2021,33,"West","Fenced","y","Koeleria cristata",8.55
"9183",2021,33,"West","Fenced","y","Lespedeza capitata",0.05
"9184",2021,33,"West","Fenced","y","Miscellaneous litter",83.7
"9185",2021,33,"West","Fenced","y","Panicum oligosanthes",5.75
"9186",2021,33,"West","Fenced","y","Poa pratensis",6.95
"9187",2021,33,"West","Fenced","y","Sorghastrum nutans",53
"9188",2021,34,"East","AllPesticides","n","Ambrosia coronopifolia",2.15
"9189",2021,34,"East","AllPesticides","n","Cyperus sp.",2.15
"9190",2021,34,"East","AllPesticides","n","Koeleria cristata",0.45
"9191",2021,34,"East","AllPesticides","n","Miscellaneous litter",134.6
"9192",2021,34,"East","AllPesticides","n","Panicum perlongum",2.45
"9193",2021,34,"East","AllPesticides","n","Physalis virginiana",0.1
"9194",2021,34,"East","AllPesticides","n","Poa pratensis",4.7
"9195",2021,34,"East","AllPesticides","n","Solidago nemoralis",0.3
"9196",2021,34,"East","AllPesticides","n","Sorghastrum nutans",78.6
"9197",2021,34,"East","AllPesticides","n","Tradescantia occidentalis",0.2
"9198",2021,34,"West","AllPesticides","y","Cyperus sp.",4.65
"9199",2021,34,"West","AllPesticides","y","Koeleria cristata",1.75
"9200",2021,34,"West","AllPesticides","y","Lespedeza capitata",27.15
"9201",2021,34,"West","AllPesticides","y","Miscellaneous litter",193.65
"9202",2021,34,"West","AllPesticides","y","Panicum oligosanthes",9.55
"9203",2021,34,"West","AllPesticides","y","Poa pratensis",80.95
"9204",2021,34,"West","AllPesticides","y","Rosa arkansana",14.4
"9205",2021,34,"West","AllPesticides","y","Solidago nemoralis",1.5
"9206",2021,34,"West","AllPesticides","y","Sorghastrum nutans",18.6
"9207",2021,35,"East","Insecticide","n","Agrostis scabra",0.25
"9208",2021,35,"East","Insecticide","n","Ambrosia coronopifolia",3.95
"9209",2021,35,"East","Insecticide","n","Cyperus sp.",5.3
"9210",2021,35,"East","Insecticide","n","Koeleria cristata",0.85
"9211",2021,35,"East","Insecticide","n","Lithospermum caroliniense",4.65
"9212",2021,35,"East","Insecticide","n","Miscellaneous litter",113.4
"9213",2021,35,"East","Insecticide","n","Poa pratensis",4.85
"9214",2021,35,"East","Insecticide","n","Rosa arkansana",45.1
"9215",2021,35,"East","Insecticide","n","Solidago nemoralis",17.8
"9216",2021,35,"East","Insecticide","n","Sorghastrum nutans",71.05
"9217",2021,35,"West","Insecticide","y","Ambrosia coronopifolia",5.2
"9218",2021,35,"West","Insecticide","y","Cyperus sp.",6.2
"9219",2021,35,"West","Insecticide","y","Miscellaneous litter",219.95
"9220",2021,35,"West","Insecticide","y","Monarda fistulosa",1.7
"9221",2021,35,"West","Insecticide","y","Panicum oligosanthes",1
"9222",2021,35,"West","Insecticide","y","Poa pratensis",33
"9223",2021,35,"West","Insecticide","y","Sorghastrum nutans",45.2
"9224",2021,36,"East","FoliarFungicide","n","Ambrosia coronopifolia",44.5
"9225",2021,36,"East","FoliarFungicide","n","Carex sp.",2.15
"9226",2021,36,"East","FoliarFungicide","n","Koeleria cristata",16.2
"9227",2021,36,"East","FoliarFungicide","n","Liatris aspera",1.75
"9228",2021,36,"East","FoliarFungicide","n","Lithospermum caroliniense",1.3
"9229",2021,36,"East","FoliarFungicide","n","Miscellaneous litter",79.45
"9230",2021,36,"East","FoliarFungicide","n","Rhus glabra",18.1
"9231",2021,36,"East","FoliarFungicide","n","Sorghastrum nutans",90.45
"9232",2021,36,"West","FoliarFungicide","y","Cyperus sp.",1.2
"9233",2021,36,"West","FoliarFungicide","y","Koeleria cristata",6.55
"9234",2021,36,"West","FoliarFungicide","y","Lithospermum caroliniense",7.65
"9235",2021,36,"West","FoliarFungicide","y","Miscellaneous litter",172.25
"9236",2021,36,"West","FoliarFungicide","y","Panicum perlongum",4.1
"9237",2021,36,"West","FoliarFungicide","y","Poa pratensis",2.35
"9238",2021,36,"West","FoliarFungicide","y","Sorghastrum nutans",46.65
"9239",2021,36,"West","FoliarFungicide","y","Viola pedatifida",0.7
"9240",2021,37,"East","Control","n","Ambrosia coronopifolia",8.8
"9241",2021,37,"East","Control","n","Cyperus sp.",1.5
"9242",2021,37,"East","Control","n","Koeleria cristata",0.2
"9243",2021,37,"East","Control","n","Lespedeza capitata",0.05
"9244",2021,37,"East","Control","n","Liatris aspera",0.05
"9245",2021,37,"East","Control","n","Miscellaneous litter",114.3
"9246",2021,37,"East","Control","n","Mosses",8.4
"9247",2021,37,"East","Control","n","Poa pratensis",0.75
"9248",2021,37,"East","Control","n","Sorghastrum nutans",56.65
"9249",2021,37,"East","Control","n","Tradescantia occidentalis",2.15
"9250",2021,37,"West","Control","y","Ambrosia coronopifolia",0.45
"9251",2021,37,"West","Control","y","Cyperus sp.",2.4
"9252",2021,37,"West","Control","y","Koeleria cristata",3.65
"9253",2021,37,"West","Control","y","Liatris aspera",0.25
"9254",2021,37,"West","Control","y","Miscellaneous litter",158.2
"9255",2021,37,"West","Control","y","Mosses",0.25
"9256",2021,37,"West","Control","y","Poa pratensis",26.25
"9257",2021,37,"West","Control","y","Sorghastrum nutans",64.6
"9258",2021,38,"East","Fenced","n","Ambrosia coronopifolia",12.2
"9259",2021,38,"East","Fenced","n","Anemone cylindrica",9.7
"9260",2021,38,"East","Fenced","n","Cyperus sp.",4
"9261",2021,38,"East","Fenced","n","Erigeron canadensis",0.1
"9262",2021,38,"East","Fenced","n","Hieracium longipilum",0.25
"9263",2021,38,"East","Fenced","n","Koeleria cristata",2.8
"9264",2021,38,"East","Fenced","n","Liatris aspera",10.45
"9265",2021,38,"East","Fenced","n","Lithospermum caroliniense",0.15
"9266",2021,38,"East","Fenced","n","Miscellaneous litter",121.3
"9267",2021,38,"East","Fenced","n","Mosses",0.05
"9268",2021,38,"East","Fenced","n","Poa pratensis",10.1
"9269",2021,38,"East","Fenced","n","Rhus glabra",47.15
"9270",2021,38,"East","Fenced","n","Sorghastrum nutans",45.6
"9271",2021,38,"West","Fenced","y","Ambrosia coronopifolia",10.1
"9272",2021,38,"West","Fenced","y","Cyperus sp.",3.2
"9273",2021,38,"West","Fenced","y","Koeleria cristata",1.45
"9274",2021,38,"West","Fenced","y","Lithospermum caroliniense",4.15
"9275",2021,38,"West","Fenced","y","Miscellaneous litter",173.45
"9276",2021,38,"West","Fenced","y","Poa pratensis",56.5
"9277",2021,38,"West","Fenced","y","Sorghastrum nutans",33.35
"9278",2021,38,"West","Fenced","y","Tradescantia occidentalis",2.15
"9279",2021,39,"East","FoliarFungicide","n","Ambrosia coronopifolia",14.9
"9280",2021,39,"East","FoliarFungicide","n","Anemone cylindrica",8.5
"9281",2021,39,"East","FoliarFungicide","n","Cyperus sp.",11.65
"9282",2021,39,"East","FoliarFungicide","n","Koeleria cristata",9.5
"9283",2021,39,"East","FoliarFungicide","n","Lespedeza capitata",0.05
"9284",2021,39,"East","FoliarFungicide","n","Liatris aspera",3.2
"9285",2021,39,"East","FoliarFungicide","n","Lithospermum caroliniense",10.05
"9286",2021,39,"East","FoliarFungicide","n","Miscellaneous litter",185.65
"9287",2021,39,"East","FoliarFungicide","n","Poa pratensis",15.8
"9288",2021,39,"East","FoliarFungicide","n","Rudbeckia serotina",1.5
"9289",2021,39,"East","FoliarFungicide","n","Solidago nemoralis",0.7
"9290",2021,39,"East","FoliarFungicide","n","Sorghastrum nutans",48.25
"9291",2021,39,"West","FoliarFungicide","y","Ambrosia coronopifolia",10.3
"9292",2021,39,"West","FoliarFungicide","y","Cyperus sp.",31.95
"9293",2021,39,"West","FoliarFungicide","y","Koeleria cristata",13.7
"9294",2021,39,"West","FoliarFungicide","y","Lithospermum caroliniense",1.55
"9295",2021,39,"West","FoliarFungicide","y","Miscellaneous litter",239.85
"9296",2021,39,"West","FoliarFungicide","y","Poa pratensis",55.05
"9297",2021,39,"West","FoliarFungicide","y","Sorghastrum nutans",2.25
"9298",2021,39,"West","FoliarFungicide","y","Tradescantia occidentalis",4.15
"9299",2021,39,"West","FoliarFungicide","y","Viola pedatifida",0.55
"9300",2021,40,"East","Insecticide","n","Ambrosia coronopifolia",0.75
"9301",2021,40,"East","Insecticide","n","Cyperus sp.",1.4
"9302",2021,40,"East","Insecticide","n","Koeleria cristata",7.75
"9303",2021,40,"East","Insecticide","n","Lespedeza capitata",0.25
"9304",2021,40,"East","Insecticide","n","Miscellaneous litter",60.35
"9305",2021,40,"East","Insecticide","n","Poa pratensis",3.8
"9306",2021,40,"East","Insecticide","n","Sorghastrum nutans",62.05
"9307",2021,40,"West","Insecticide","y","Agrostis scabra",1.6
"9308",2021,40,"West","Insecticide","y","Cyperus sp.",10.65
"9309",2021,40,"West","Insecticide","y","Koeleria cristata",5.2
"9310",2021,40,"West","Insecticide","y","Leptoloma cognatum",1.8
"9311",2021,40,"West","Insecticide","y","Miscellaneous litter",273
"9312",2021,40,"West","Insecticide","y","Poa pratensis",16.1
"9313",2021,40,"West","Insecticide","y","Rhus glabra",16.45
"9314",2021,40,"West","Insecticide","y","Sorghastrum nutans",55.15
"9315",2021,41,"East","AllPesticides","n","Ambrosia coronopifolia",3.15
"9316",2021,41,"East","AllPesticides","n","Aster azureus",2.6
"9317",2021,41,"East","AllPesticides","n","Carex sp.",1.65
"9318",2021,41,"East","AllPesticides","n","Helianthus laetiflorus",0.15
"9319",2021,41,"East","AllPesticides","n","Koeleria cristata",10.7
"9320",2021,41,"East","AllPesticides","n","Lespedeza capitata",34.4
"9321",2021,41,"East","AllPesticides","n","Liatris aspera",2.4
"9322",2021,41,"East","AllPesticides","n","Lithospermum caroliniense",4.45
"9323",2021,41,"East","AllPesticides","n","Miscellaneous litter",130.8
"9324",2021,41,"East","AllPesticides","n","Poa pratensis",8.4
"9325",2021,41,"East","AllPesticides","n","Polygala polygama",1.5
"9326",2021,41,"East","AllPesticides","n","Rhus glabra",123.95
"9327",2021,41,"East","AllPesticides","n","Solidago nemoralis",4.95
"9328",2021,41,"East","AllPesticides","n","Sorghastrum nutans",55.15
"9329",2021,41,"West","AllPesticides","y","Ambrosia coronopifolia",8.2
"9330",2021,41,"West","AllPesticides","y","Carex sp.",0.5
"9331",2021,41,"West","AllPesticides","y","Koeleria cristata",64.15
"9332",2021,41,"West","AllPesticides","y","Miscellaneous litter",152.8
"9333",2021,41,"West","AllPesticides","y","Poa pratensis",84
"9334",2021,41,"West","AllPesticides","y","Rhus glabra",10.1
"9335",2021,41,"West","AllPesticides","y","Solidago nemoralis",0.05
"9336",2021,41,"West","AllPesticides","y","Sorghastrum nutans",45.55
"9337",2021,42,"East","SoilDrenchFungicide","n","Ambrosia coronopifolia",12.55
"9338",2021,42,"East","SoilDrenchFungicide","n","Cyperus sp.",0.65
"9339",2021,42,"East","SoilDrenchFungicide","n","Koeleria cristata",1.3
"9340",2021,42,"East","SoilDrenchFungicide","n","Lithospermum caroliniense",12.3
"9341",2021,42,"East","SoilDrenchFungicide","n","Miscellaneous litter",91.85
"9342",2021,42,"East","SoilDrenchFungicide","n","Poa pratensis",7.95
"9343",2021,42,"East","SoilDrenchFungicide","n","Solidago nemoralis",1.25
"9344",2021,42,"East","SoilDrenchFungicide","n","Sorghastrum nutans",58.4
"9345",2021,42,"East","SoilDrenchFungicide","n","Viola pedatifida",0.05
"9346",2021,42,"West","SoilDrenchFungicide","y","Ambrosia coronopifolia",0.95
"9347",2021,42,"West","SoilDrenchFungicide","y","Cyperus sp.",1.8
"9348",2021,42,"West","SoilDrenchFungicide","y","Lithospermum caroliniense",14
"9349",2021,42,"West","SoilDrenchFungicide","y","Miscellaneous litter",69.05
"9350",2021,42,"West","SoilDrenchFungicide","y","Poa pratensis",45.15
"9351",2021,42,"West","SoilDrenchFungicide","y","Rosa arkansana",0.2
"9352",2021,42,"West","SoilDrenchFungicide","y","Sorghastrum nutans",15.5
"9353",2021,43,"East","Fenced","n","Agrostis scabra",0.05
"9354",2021,43,"East","Fenced","n","Ambrosia coronopifolia",4.3
"9355",2021,43,"East","Fenced","n","Anemone cylindrica",22.3
"9356",2021,43,"East","Fenced","n","Carex sp.",8.25
"9357",2021,43,"East","Fenced","n","Hieracium longipilum",13.5
"9358",2021,43,"East","Fenced","n","Koeleria cristata",5.9
"9359",2021,43,"East","Fenced","n","Lathyrus venosus",1.1
"9360",2021,43,"East","Fenced","n","Miscellaneous litter",142.5
"9361",2021,43,"East","Fenced","n","Monarda fistulosa",0.05
"9362",2021,43,"East","Fenced","n","Poa pratensis",17.9
"9363",2021,43,"East","Fenced","n","Rumex acetosella",1.7
"9364",2021,43,"East","Fenced","n","Solidago nemoralis",5.1
"9365",2021,43,"East","Fenced","n","Sorghastrum nutans",29.9
"9366",2021,43,"East","Fenced","n","Viola pedatifida",0.15
"9367",2021,43,"West","Fenced","y","Agrostis scabra",0.6
"9368",2021,43,"West","Fenced","y","Ambrosia coronopifolia",58.45
"9369",2021,43,"West","Fenced","y","Carex sp.",14.8
"9370",2021,43,"West","Fenced","y","Koeleria cristata",5.5
"9371",2021,43,"West","Fenced","y","Lithospermum caroliniense",2.45
"9372",2021,43,"West","Fenced","y","Miscellaneous litter",127.9
"9373",2021,43,"West","Fenced","y","Poa pratensis",72.3
"9374",2021,43,"West","Fenced","y","Rumex acetosella",20.25
"9375",2021,43,"West","Fenced","y","Sorghastrum nutans",9.7
"9376",2021,43,"West","Fenced","y","Viola pedatifida",0.05
"9377",2021,44,"East","AllPesticides","n","Agrostis scabra",0.45
"9378",2021,44,"East","AllPesticides","n","Ambrosia coronopifolia",9.95
"9379",2021,44,"East","AllPesticides","n","Aster azureus",8.85
"9380",2021,44,"East","AllPesticides","n","Carex sp.",6.4
"9381",2021,44,"East","AllPesticides","n","Erigeron strigosus",1.55
"9382",2021,44,"East","AllPesticides","n","Hieracium longipilum",5.4
"9383",2021,44,"East","AllPesticides","n","Koeleria cristata",15.05
"9384",2021,44,"East","AllPesticides","n","Lespedeza capitata",0.15
"9385",2021,44,"East","AllPesticides","n","Miscellaneous litter",130.55
"9386",2021,44,"East","AllPesticides","n","Monarda fistulosa",28.25
"9387",2021,44,"East","AllPesticides","n","Mosses",0.45
"9388",2021,44,"East","AllPesticides","n","Poa pratensis",17.35
"9389",2021,44,"East","AllPesticides","n","Polygala polygama",1.15
"9390",2021,44,"East","AllPesticides","n","Rudbeckia serotina",18.75
"9391",2021,44,"East","AllPesticides","n","Rumex acetosella",17.9
"9392",2021,44,"East","AllPesticides","n","Solidago gigantea",12
"9393",2021,44,"East","AllPesticides","n","Solidago missouriensis",2.35
"9394",2021,44,"East","AllPesticides","n","Solidago nemoralis",6.85
